source_portal,source_url,slug,brand_slug,name,brand,description,availability,currency,price_low_eur,price_high_eur,overall_rating,power,control,maneuverability,sweet_spot,ball_output,total,player_type,shape,level,balance,feel,surface,game_type,season,core_material,face_material,frame_material,racket_finish
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-x-bass-2023/,drop-shot-x-bass-2023,drop-shot,Drop Shot X-Bass 2023,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,306.0,340.0,8.4,8.0,8.5,8.0,8.5,9.0,8.4,"Man, Women",Teardrop,Advanced,Medium,Medium,Rough,Control,2023,Eva Pro,Carbon 18K + 3D,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-x-drive-2023/,drop-shot-x-drive-2023,drop-shot,Drop Shot X-Drive 2023,Drop Shot,This padel racket Drop Shot Diamond is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,289.0,340.0,8.4,7.0,9.0,8.5,9.0,8.5,8.4,"Man, Women",Diamond,Advanced,Medium,Medium,Rough,Control,2023,Eva Pro,Carbon 12K + 3D,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-x-tourer-2023/,drop-shot-x-tourer-2023,drop-shot,Drop Shot X-Tourer 2023,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,91.95,170.0,7.1,7.0,7.5,6.0,6.5,8.5,7.1,"Man, Women",Teardrop,Beginner,"High, Medium",Soft,Rough,Versatile,2023,Eva Soft,Carbon Fiber,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-aero-star-2023/,dunlop-aero-star-2023,dunlop,Dunlop Aero-Star 2023,Dunlop,This padel racket Dunlop Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,166.25,290.0,8.55,9.25,8.25,8.25,8.75,8.25,8.55,"Man, Women",Diamond,Advanced,Medium,Hard,Rough,Versatile,2023,Eva Pro,Carbon 16K,Carbon,
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-aero-star-lite-2023/,dunlop-aero-star-lite-2023,dunlop,Dunlop Aero-Star Lite 2023,Dunlop,This padel racket Dunlop Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,107.9,250.0,8.45,8.25,7.75,8.25,8.75,9.25,8.45,"Man, Women",Diamond,Advanced,Medium,Soft,Rough,Versatile,2023,Eva Soft,Carbon 16K,Carbon,
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-aero-star-pro-2023/,dunlop-aero-star-pro-2023,dunlop,Dunlop Aero-Star Pro 2023,Dunlop,This padel racket Dunlop Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,230.4,320.0,8.45,8.75,8.5,8.5,8.25,8.25,8.45,"Man, Women",Diamond,Advanced,High,Hard,Rough,Power,2023,Eva Pro Medium Density,Carbon 16K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-galactica-pro-2023/,dunlop-galactica-pro-2023,dunlop,Dunlop Galactica Pro 2023,Dunlop,This padel racket Dunlop Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,221.2,280.0,8.5,8.5,8.25,8.25,9.0,8.5,8.5,"Man, Women",Teardrop,Advanced,High,Medium,Smooth,Versatile,2023,Eva Pro Medium Density,Carbon 12K,Carbon,
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-galactica-team-2023/,dunlop-galactica-team-2023,dunlop,Dunlop Galactica Team 2023,Dunlop,This padel racket Dunlop Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,166.0,200.0,8.55,6.75,9.25,9.25,8.75,8.75,8.55,"Man, Women",Teardrop,Intermediate,Medium,Medium,Rough,Versatile,2023,Eva Pro,Carbon,Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-inferno-carbon-extreme-2023/,dunlop-inferno-carbon-extreme-2023,dunlop,Dunlop Inferno Carbon Extreme 2023,Dunlop,This padel racket Dunlop Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,146.4,220.0,8.3,8.25,8.25,8.0,8.5,8.5,8.3,"Man, Women",Teardrop,Advanced,High,Hard,Rough,Versatile,2023,Eva Pro,Carbon 3K,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-aerox-carbon-pro-2023/,enebe-aerox-carbon-pro-2023,enebe,Enebe Aerox Carbon Pro 2023,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,179.4,230.0,8.4,8.0,8.5,8.5,8.5,8.5,8.4,Man,Teardrop,"Advanced, Intermediate","High, Medium","Medium, Soft",Smooth,Versatile,2023,Eva Black HR3,Carbon 3K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-arrow-2023/,enebe-arrow-2023,enebe,Enebe Arrow 2023,Enebe,This padel racket Enebe Teardrop is an ideal model for a level beginner and stands out for Sweet Spot.,https://schema.org/InStock,EUR,76.5,90.0,7.8,7.75,7.75,7.5,8.0,8.0,7.8,Man,Teardrop,Intermediate,Medium,Soft,Smooth,Versatile,2023,Eva Soft,Glass Fiber,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-combat-carbon-92-2023/,enebe-combat-carbon-92-2023,enebe,Enebe Combat Carbon 9.2 2023,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,200.1,230.0,8.4,7.5,9.0,9.0,8.5,8.0,8.4,Man,Teardrop,"Advanced, Intermediate",Medium,Medium,Smooth,Control,2023,Eva Black HR3,Carbon 3K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-rsx-carbon-pro-2023/,enebe-rsx-carbon-pro-2023,enebe,Enebe RSX Carbon Pro 2023,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,190.9,230.0,8.4,8.5,9.0,8.0,8.5,8.0,8.4,Man,Teardrop,Intermediate,Medium,Medium,Smooth,Versatile,2023,Eva Black HR3,Carbon 3K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-elektra-2023/,head-elektra-2023,head,Head Elektra 2023,Head,This padel racket Head Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,,99.99,7.6,7.5,7.25,8.0,7.5,7.75,7.6,"Man, Women",Teardrop,Beginner,Low,Medium,Smooth,Power,2023,Eva Foam,Carbon + Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-evo-extreme-2023/,head-evo-extreme-2023,head,Head Evo Extreme 2023,Head,This padel racket Head Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,67.49,89.99,7.8,7.75,7.5,8.0,7.75,8.0,7.8,"Man, Women",Teardrop,Intermediate,High,Soft,Smooth,Power,2023,Eva Foam,Carbon + Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-evo-speed-2023/,head-evo-speed-2023,head,Head Evo Speed 2023,Head,This padel racket Head Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,80.1,90.0,6.65,6.5,6.25,7.0,7.0,6.5,6.65,"Man, Women",Teardrop,Beginner,High,Medium,Smooth,Versatile,2023,Foam Soft,Glass Fiber,Innegra + Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-extreme-jr-2023/,head-extreme-jr-2023,head,Head Extreme JR 2023,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,80.0,100.0,6.7,6.5,6.5,7.0,7.0,6.5,6.7,Kids,Teardrop,Beginner,Low,,Smooth,Versatile,2023,Foam Power,Glass Fiber,Innegra + Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-flash-mint-pink-2023/,head-flash-mint-pink-2023,head,Head Flash Mint Pink 2023,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,71.0,100.0,7.1,7.5,7.5,7.5,6.5,6.5,7.1,Women,Teardrop,Intermediate,Medium,"Medium, Soft",Smooth,Versatile,2023,Foam Power,Innegra,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-flash-red-2023/,head-flash-red-2023,head,Head Flash Red 2023,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,78.0,100.0,7.15,6.75,7.75,6.75,7.75,6.75,7.15,"Man, Women",Teardrop,Intermediate,Medium,"Medium, Soft",Smooth,Versatile,2023,Foam Power,Innegra,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-speed-elite-2023/,head-speed-elite-2023,head,Head Speed Elite 2023,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,191.4,220.0,8.45,7.25,8.25,8.25,8.75,9.75,8.45,"Man, Women",Teardrop,Advanced,Medium,"Medium, Soft",Smooth,Versatile,2023,Foam Power,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-speed-motion-2023/,head-speed-motion-2023,head,Head Speed Motion 2023,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,223.6,260.0,8.2,8.5,7.5,9.0,8.0,8.0,8.2,"Man, Women",Teardrop,Advanced,Medium,Medium,Smooth,Versatile,2023,Foam Power,Carbon + Glass Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-speed-pro-2023/,head-speed-pro-2023,head,Head Speed Pro 2023,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,119.9,320.0,8.4,9.0,9.0,8.0,8.0,8.0,8.4,"Man, Women",Teardrop,Advanced,High,"Hard, Medium",Smooth,Power,2023,Foam Power,Carbon + Glass Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-speed-pro-x-2023/,head-speed-pro-x-2023,head,Head Speed Pro X 2023,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,380.0,380.0,8.55,8.75,9.25,8.5,8.0,8.25,8.55,"Man, Women",Teardrop,Advanced,High,"Hard, Medium",Smooth,Versatile,2023,Foam Power,Carbon 12K,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-ls-pro-2023/,kuikma-ls-pro-2023,kuikma,Kuikma LS Pro 2023,Kuikma,This padel racket Kuikma Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,,199.99,7.1,7.25,7.0,7.0,7.25,7.0,7.1,"Man, Women",Teardrop,Advanced,Medium,Medium,Rough,Versatile,2023,Eva Double Density,Glass Fiber x3 + Carbon Fiber TeXtreme®,Carbon Twin Tube,
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-ms-power-pro-2023/,kuikma-ms-power-pro-2023,kuikma,Kuikma MS Power Pro 2023,Kuikma,This padel racket Kuikma Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,179.99,199.99,7.15,7.5,6.5,7.0,7.0,7.75,7.15,"Man, Women",Diamond,Advanced,Low,"Hard, Medium",Rough,Power,2023,Eva Double Density,Glass Fiber x3 + Carbon Fiber TeXtreme®,Carbon Twin Tube,
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-pr-530-2023/,kuikma-pr-530-2023,kuikma,Kuikma PR 530 2023,Kuikma,This padel racket Kuikma Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,44.99,54.99,7.1,7.5,6.75,7.5,6.75,7.0,7.1,"Man, Women",Teardrop,Intermediate,Medium,Medium,Smooth,Versatile,2023,Eva Soft,Glass Fiber x3,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-pr-990-power-hard-2023/,kuikma-pr-990-power-hard-2023,kuikma,Kuikma PR 990 Power Hard 2023,Kuikma,This padel racket Kuikma Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,,109.99,8.15,9.25,8.75,7.75,7.75,7.25,8.15,"Man, Women",Diamond,Advanced,High,Hard,Rough,Power,2023,Eva Black,Glass Fiber x3 + Carbon Fiber 12K,Carbon Fiber 70% +  Ethylene Acetate 20% + Glass Fiber 10%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-pr-990-power-soft-2023/,kuikma-pr-990-power-soft-2023,kuikma,Kuikma PR 990 Power Soft 2023,Kuikma,This padel racket Kuikma Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,,109.99,8.05,8.25,7.75,7.75,7.75,8.75,8.05,"Man, Women",Diamond,Intermediate,High,Medium,Rough,Versatile,2023,Eva Soft,Glass Fiber x3 + Carbon Fiber 12K,Carbon Fiber 70% +  Ethylene Acetate 20% + Glass Fiber 10%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-pr-990-precision-hard-2023/,kuikma-pr-990-precision-hard-2023,kuikma,Kuikma PR 990 Precision Hard 2023,Kuikma,This padel racket Kuikma Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,,109.99,8.35,7.75,8.75,8.75,9.25,7.25,8.35,"Man, Women",Round,Advanced,Low,Hard,Rough,Versatile,2023,Eva Black Hard,Glass Fiber x3 + Carbon Fiber 12K,Carbon Twin Tube,
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-pr-990-precision-soft-2023/,kuikma-pr-990-precision-soft-2023,kuikma,Kuikma PR 990 Precision Soft 2023,Kuikma,This padel racket Kuikma Round is an ideal model for a level beginner and stands out for Sweet Spot.,https://schema.org/InStock,EUR,69.99,79.99,8.15,6.25,7.75,8.75,9.25,8.75,8.15,"Man, Women",Round,Advanced,Low,Soft,Rough,Versatile,2023,Eva Soft,Glass Fiber x3 + Carbon Fiber 12K,Carbon High Modulus,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-at10-genius-jr-2023/,nox-at10-genius-jr-2023,nox,Nox AT10 Genius JR 2023,Nox,This padel racket Nox Teardrop is an ideal model for a level beginner and stands out for Sweet Spot.,https://schema.org/InStock,EUR,58.46,74.95,7.2,6.0,8.0,7.0,8.0,7.0,7.2,Kids,Teardrop,Intermediate,Low,Soft,Smooth,Control,2023,HR3,Fiber Glass,Fiber Glass,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-at10-genius-ultra-light-2023/,nox-at10-genius-ultra-light-2023,nox,Nox AT10 Genius Ultra Light 2023,Nox,This padel racket Nox Round is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,77.36,89.95,7.85,7.0,8.0,8.25,8.0,8.0,7.85,Kids,Round,Intermediate,Medium,Soft,Smooth,Control,2023,HR2 Core Low Density,Fiber Glass Silver 3K,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-ml10-pro-cup-2023/,nox-ml10-pro-cup-2023,nox,Nox ML10 Pro Cup 2023,Nox,This padel racket Nox Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,134.96,179.95,8.6,8.0,9.0,8.5,9.0,8.5,8.6,"Man, Women",Round,Intermediate,Medium,"Medium, Soft",Smooth,Control,2023,HR3,Fiber Glass Silver,Carbon,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-ml10-pro-cup-rough-surface-2023/,nox-ml10-pro-cup-rough-surface-2023,nox,Nox ML10 Pro Cup Rough Surface 2023,Nox,This padel racket Nox Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,109.95,179.95,8.5,8.0,9.0,8.0,9.0,8.5,8.5,"Man, Women",Round,Intermediate,Medium,"Medium, Soft",Rough,Control,2023,HR3,Fiber Glass Silver,Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-ml10-pro-cup-silver-2023/,nox-ml10-pro-cup-silver-2023,nox,Nox ML10 PRO CUP Silver 2023,Nox,This padel racket Nox Round is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,127.76,179.95,8.5,9.0,7.0,8.5,9.0,9.0,8.5,"Man, Women",Round,Advanced,Low,"Medium, Soft",Smooth,Control,2023,HR3,Fiber Glass Silver,Carbon,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-ml10-pro-cup-ultra-light-2023/,nox-ml10-pro-cup-ultra-light-2023,nox,Nox ML10 Pro Cup Ultra Light 2023,Nox,This padel racket Nox Round is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,64.76,89.95,7.6,8.0,7.0,8.0,7.0,8.0,7.6,"Kids, Man",Round,Intermediate,Low,Soft,Smooth,Power,2023,HR2 Core Low Density,Fiber Glass,Fiber Glass,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-silhouette-2023/,nox-silhouette-2023,nox,Nox Silhouette 2023,Nox,This padel racket Nox Round is an ideal model for a level beginner and stands out for Sweet Spot.,https://schema.org/InStock,EUR,80.84,94.0,7.1,7.0,7.0,7.0,7.5,7.0,7.1,Women,Round,Beginner,Medium,"Medium, Soft",Smooth,Versatile,2023,HR3 Core,Glass Fiber 3K,Carbon 20%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-x-one-2023/,nox-x-one-2023,nox,Nox X-ONE 2023,Nox,This padel racket Nox Round is an ideal model for a level beginner and stands out for Control.,https://schema.org/InStock,EUR,67.16,79.95,7.3,7.0,8.0,7.5,7.0,7.0,7.3,"Man, Women",Round,Intermediate,Medium,Medium,Smooth,Control,2023,HR3,Glass Fiber 3K,Carbon + Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-x-one-blue-2023/,nox-x-one-blue-2023,nox,Nox X-ONE Blue 2023,Nox,This padel racket Nox Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,91.16,119.95,8.1,8.0,8.0,8.0,8.0,8.5,8.1,"Man, Women",Round,Intermediate,Medium,Medium,Rough,Versatile,2023,HR3,Glass Fiber 3K,Carbon 30%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/nox/nox-x-one-red-2023/,nox-x-one-red-2023,nox,Nox X-ONE Red 2023,Nox,This padel racket Nox Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,91.16,119.95,8.1,8.0,8.0,8.0,8.0,8.5,8.1,"Man, Women",Round,Intermediate,Medium,Medium,Rough,Versatile,2023,HR3,Glass Fiber 3K,Carbon 20%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-hyper-match-2023/,oxdog-hyper-match-2023,oxdog,Oxdog Hyper Match 2023,Oxdog,This padel racket Oxdog Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,149.4,180.0,8.1,8.0,8.0,7.75,8.5,8.25,8.1,"Man, Women",Teardrop,Intermediate,High,"Hard, Medium",Rough,Versatile,2023,Eva Medium,Carbon HES,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-hyper-tour-2023/,oxdog-hyper-tour-2023,oxdog,Oxdog Hyper Tour 2023,Oxdog,This padel racket Oxdog Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,162.0,200.0,8.2,7.5,8.0,8.0,8.75,8.75,8.2,"Man, Women",Teardrop,Intermediate,High,"Medium, Soft",Rough,Versatile,2023,Eva Soft,Carbon HES,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-sense-match-2023/,oxdog-sense-match-2023,oxdog,Oxdog Sense Match 2023,Oxdog,This padel racket Oxdog Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,89.5,150.0,7.5,7.0,7.0,8.0,7.5,8.0,7.5,"Man, Women",Round,"Beginner, Intermediate",Medium,Soft,Rough,Versatile,2023,Eva Soft,Carbon + Glass Fiber,Carbon + Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-sense-tour-2023/,oxdog-sense-tour-2023,oxdog,Oxdog Sense Tour 2023,Oxdog,This padel racket Oxdog Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,220.0,220.0,8.1,7.5,8.0,8.0,8.75,8.25,8.1,"Man, Women",Round,Intermediate,Medium,Medium,Rough,Versatile,2023,Eva Medium,Carbon HES,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-court-2023/,oxdog-ultimate-court-2023,oxdog,Oxdog Ultimate Court 2023,Oxdog,This padel racket Oxdog Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,120.0,120.0,7.45,7.0,7.0,7.0,7.5,8.75,7.45,"Man, Women",Diamond,Intermediate,Medium,"Medium, Soft",Rough,Versatile,2023,Eva Medium,Carbon + Glass Fiber,Carbon + Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-match-2023/,oxdog-ultimate-match-2023,oxdog,Oxdog Ultimate Match 2023,Oxdog,This padel racket Oxdog Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,200.0,200.0,8.25,8.0,8.5,7.5,8.5,8.75,8.25,"Man, Women",Diamond,Intermediate,High,Soft,Rough,Control,2023,Eva Soft,Carbon HES,Carbon Fiber,Arenoso
